id_odf,siren,nom,type,adress,url_ptf,nb_ptf,url_datagouv,nb_datagouv,id_datagouv,merge,tranche_ptf,platform_clean,orga,tags,id_ods,depcode,dep_label,regcode,reg_code_short,reg_code_geo,pop_insee,tranche_pop,lat,lon,text
odf_220600019,220600019,ALPES MARITIMES,DEP,147 Boulevard du Mercantour 06200 Nice,https://data.departement06.fr,24,https://www.data.gouv.fr/fr/organizations/5e00c7456f444104766e92d6/,5,5e00c7456f444104766e92d6,ptf+datagouv,d_26_50,OpenDataSoft,Data Alpes Maritimes 06,Culture-Tourisme-Equipements-Environnement-Administratif-Citoyenneté,,06,Alpes-Maritimes,PAC-93,PAC,93,1083704,p_1000_5000.001,43.67538,7.19965,"<p>L'organisation ALPES MARITIMES est un département. Ce département représente une population de 1083704 habitants</p><br><p>ALPES MARITIMES publie sur un portail local et sur data.gouv avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 48 jeux de données : 24 jeux de données sur sa plateforme et 24 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.departement06.fr'> la plateforme de ALPES MARITIMES</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5e00c7456f444104766e92d6/'> sa page sur datagouv</a>.</p><br><p>Adresse : 147 Boulevard du Mercantour 06200 Nice.</p><br><p>N° de SIREN : 220600019.</p><br>"
odf_254003304,254003304,ALPI 40 LANDE,AGCT,175 Place de la Caserne Bosquet 40000 Mont-de-Marsan,https://www.pigma.org/datanouvelleaquitaine/dataset?sort=score+desc%2C+metadata_modified+desc&organization=agence_landaise_pour_l_informatique&q=alpi&ext_bbox=&ext_prev_extent=-6.0205078125%2C41.77131167976407%2C6.8115234375%2C47.989921667414194,4,https://www.data.gouv.fr/fr/organizations/59b2610dc751df4ea9075aea/,3,59b2610dc751df4ea9075aea,ptf+datagouv,d_6_10,DataGouv-CKAN,DataGouv-Data Nouvelle Aquitaine PIGMA,Administratif-Social,,40,Landes,NAQ-75,NAQ,75,,p_na,43.896897,-0.493175,"<p>L'organisation ALPI 40 LANDE est un autre groupement de collectivité territoriale et se situe dans le département 40 (Landes) en région Nouvelle-Aquitaine. </p><br><p>ALPI 40 LANDE publie sur un portail local et sur data.gouv avec une plateforme de type DataGouv  CKAN.</p><br><p>Cette organisation a publié 9 jeux de données : 4 jeux de données sur sa plateforme et 5 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.pigma.org/datanouvelleaquitaine/dataset?sort=score+desc%2C+metadata_modified+desc&organization=agence_landaise_pour_l_informatique&q=alpi&ext_bbox=&ext_prev_extent=-6.0205078125%2C41.77131167976407%2C6.8115234375%2C47.989921667414194'> la plateforme de ALPI 40 LANDE</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/59b2610dc751df4ea9075aea/'> sa page sur datagouv</a>.</p><br><p>Adresse : 175 Place de la Caserne Bosquet 40000 Mont-de-Marsan.</p><br><p>N° de SIREN : 254003304.</p><br>"
odf_213000102,213000102,ANDUZE,COM,1 Plan de Brie 30140 Anduze,,,https://www.data.gouv.fr/fr/organizations/5c49b5498b4c4139d1714d76/,,5c49b5498b4c4139d1714d76,datagouv,d_1_5,DataGouv,DataGouv,Administratif,,30,Gard,OCC-76,OCC,76,3484,p_1_5,44.053952,3.987439,"<p>L'organisation ANDUZE est une commune et se situe dans le département 30 (Gard) en région Occitanie. Cette commune représente une population de 3484 habitants</p><br><p>ANDUZE publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 3 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5c49b5498b4c4139d1714d76/'> sa page sur datagouv</a>.</p><br><p>Adresse : 1 Plan de Brie 30140 Anduze.</p><br><p>N° de SIREN : 213000102.</p><br>"
odf_214900078,214900078,ANGERS,COM,Boulevard de la Résistance et de la Déportation 49100 Angers,https://data.angers.fr/explore/?refine.publisher=Ville+d%27Angers,45,,115,,ptf,d_26_50,OpenDataSoft,Data Angers,Administratif-Citoyenneté-Culture-Equipements,Ville d'Angers,49,Maine-et-Loire,PDL-52,PDL,52,155984,p_100_250,47.471242,-0.547583,"<p>L'organisation ANGERS est une commune et se situe dans le département 49 (Maine-et-Loire) en région Pays-de-la-Loire. Cette commune représente une population de 155984 habitants</p><br><p>ANGERS publie uniquement sur un portail local avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 45 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.angers.fr/explore/?refine.publisher=Ville+d%27Angers'> la plateforme de ANGERS</a>.</p><br><p>Adresse : Boulevard de la Résistance et de la Déportation 49100 Angers.</p><br><p>N° de SIREN : 214900078.</p><br>"
odf_244900015,244900015,ANGERS LOIRE METROPOLE,CU,83 Rue du Mail 49100 Angers,https://data.angers.fr/explore/?refine.publisher=Angers+Loire+M%C3%A9tropole,36,https://www.data.gouv.fr/fr/organizations/538346d6a3a72906c7ec5c36,,538346d6a3a72906c7ec5c36,ptf+datagouv,d_101_250,OpenDataSoft,Data Angers,Urbanisme-Transport-Environnement-Citoyenneté-Administratif-Culture,Angers Loire Métropole,49,Maine-et-Loire,PDL-52,PDL,52,293701,p_250_500,47.4719,-0.547983,"<p>L'organisation ANGERS LOIRE METROPOLE est une communauté urbaine et se situe dans le département 49 (Maine-et-Loire) en région Pays-de-la-Loire. Cette communauté urbaine représente une population de 293701 habitants</p><br><p>ANGERS LOIRE METROPOLE publie sur un portail local et sur data.gouv avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 151 jeux de données : 36 jeux de données sur sa plateforme et 115 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.angers.fr/explore/?refine.publisher=Angers+Loire+M%C3%A9tropole'> la plateforme de ANGERS LOIRE METROPOLE</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/538346d6a3a72906c7ec5c36'> sa page sur datagouv</a>.</p><br><p>Adresse : 83 Rue du Mail 49100 Angers.</p><br><p>N° de SIREN : 244900015.</p><br>"
odf_216400242,216400242,ANGLET,COM,Rue Amédée Dufourg 64600 Anglet,https://anglet-opendatapaysbasque.opendatasoft.com/explore/?sort=modified,19,,1,,ptf,d_11_25,OpenDataSoft,Opendata Anglet,Administratif-Culture-Citoyenneté-Environnement-Equipements-Sports,,64,Pyrénées-Atlantiques,NAQ-75,NAQ,75,38929,p_25_50,43.481205,-1.515003,"<p>L'organisation ANGLET est une commune et se situe dans le département 64 (Pyrénées-Atlantiques) en région Nouvelle-Aquitaine. Cette commune représente une population de 38929 habitants</p><br><p>ANGLET publie uniquement sur un portail local avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 19 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://anglet-opendatapaysbasque.opendatasoft.com/explore/?sort=modified'> la plateforme de ANGLET</a>.</p><br><p>Adresse : Rue Amédée Dufourg 64600 Anglet.</p><br><p>N° de SIREN : 216400242.</p><br>"
odf_200063402,200063402,ANNECY,COM,Esplanade de l’Hôtel de Ville 74000 Annecy,,,https://www.data.gouv.fr/fr/organizations/ville-dannecy/,,,datagouv,d_1_5,DataGouv,DataGouv,Environnement,,74,Haute-Savoie,ARA-84,ARA,84,128199,p_100_250,45.898745,6.128526,"<p>L'organisation ANNECY est une commune et se situe dans le département 74 (Haute-Savoie) en région Auvergne-Rhône-Alpes. Cette commune représente une population de 128199 habitants</p><br><p>ANNECY publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/ville-dannecy/'> sa page sur datagouv</a>.</p><br><p>Adresse : Esplanade de l’Hôtel de Ville 74000 Annecy.</p><br><p>N° de SIREN : 200063402.</p><br>"
odf_210600045,210600045,ANTIBES JUAN LES PINS,COM,Cours Masséna 06600 Antibes,https://trouver.datasud.fr/organization/ville-dantibes-juan-les-pins,107,,,,ptf,d_101_250,CKAN,Data Sud,Santé-Culture-Administratif-Citoyenneté-Energie-Environnement-Equipements-Transport,,06,Alpes-Maritimes,PAC-93,PAC,93,76119,p_50_100,43.580746,7.127431,"<p>L'organisation ANTIBES JUAN LES PINS est une commune et se situe dans le département 06 (Alpes-Maritimes) en région Provence-Alpes-Côte-d’Azur. Cette commune représente une population de 76119 habitants</p><br><p>ANTIBES JUAN LES PINS publie uniquement sur un portail local avec une plateforme de type CKAN.</p><br><p>Cette organisation a publié 107 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://trouver.datasud.fr/organization/ville-dantibes-juan-les-pins'> la plateforme de ANTIBES JUAN LES PINS</a>.</p><br><p>Adresse : Cours Masséna 06600 Antibes.</p><br><p>N° de SIREN : 210600045.</p><br>"
odf_784237539,784237539,APUR,OACT,15 Rue Jean-Baptiste Berlier 75013 Paris,http://opendata.apur.org/datasets,99,,,,ptf,d_51_100,ArcGIS,Opendata APUR,Urbanisme-Transport-Equipements-Administratif-Culture-Environnement,,75,Paris,IDF-11,IDF,11,,p_na,48.825563,2.38353,"<p>L'organisation APUR est un organisme associé de collectivité territoriale et se situe dans le département 75 (Paris) en région Île-de-France. </p><br><p>APUR publie uniquement sur un portail local avec une plateforme de type ArcGis.</p><br><p>Cette organisation a publié 99 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='http://opendata.apur.org/datasets'> la plateforme de APUR</a>.</p><br><p>Adresse : 15 Rue Jean-Baptiste Berlier 75013 Paris.</p><br><p>N° de SIREN : 784237539.</p><br>"
odf_305350795,305350795,ARCADE,OACT,6 Place Barthelemy Niollon 13100 Aix-en-Provence,https://trouver.datasud.fr/organization/arcade,4,,,,ptf,d_1_5,CKAN,Data Sud,Culture,,13,Bouches-du-Rhône,PAC-93,PAC,93,,p_na,43.527206,5.443231,"<p>L'organisation ARCADE est un organisme associé de collectivité territoriale et se situe dans le département 13 (Bouches-du-Rhône) en région Provence-Alpes-Côte-d’Azur. </p><br><p>ARCADE publie uniquement sur un portail local avec une plateforme de type CKAN.</p><br><p>Cette organisation a publié 4 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://trouver.datasud.fr/organization/arcade'> la plateforme de ARCADE</a>.</p><br><p>Adresse : 6 Place Barthelemy Niollon 13100 Aix-en-Provence.</p><br><p>N° de SIREN : 305350795.</p><br>"
odf_451366611,451366611,ARCADI ILE DE FRANCE,OACT,51 Rue du Faubourg Saint-Denis 75010 Paris,https://data.iledefrance.fr/explore/?refine.publisher=Arcadi,10,,,,ptf,d_6_10,OpenDataSoft,Data Ile de France,Culture,Arcadi,75,Paris,IDF-11,IDF,11,,p_na,48.871796,2.353647,"<p>L'organisation ARCADI ILE DE FRANCE est un organisme associé de collectivité territoriale et se situe dans le département 75 (Paris) en région Île-de-France. </p><br><p>ARCADI ILE DE FRANCE publie uniquement sur un portail local avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 10 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.iledefrance.fr/explore/?refine.publisher=Arcadi'> la plateforme de ARCADI ILE DE FRANCE</a>.</p><br><p>Adresse : 51 Rue du Faubourg Saint-Denis 75010 Paris.</p><br><p>N° de SIREN : 451366611.</p><br>"
odf_220700017,220700017,ARDECHE,DEP,Boulevard de la Chaumette 07000 Privas,https://opendata.ardeche.fr/search/type/dataset,17,,,,ptf,d_11_25,CKAN,Opendata Ardèche,Culture-Environnement-Equipements-Santé-Social-Tourisme-Transport,,07,Ardèche,ARA-84,ARA,84,327011,p_250_500,44.736875,4.604631,"<p>L'organisation ARDECHE est un département. Ce département représente une population de 327011 habitants</p><br><p>ARDECHE publie uniquement sur un portail local avec une plateforme de type CKAN.</p><br><p>Cette organisation a publié 17 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://opendata.ardeche.fr/search/type/dataset'> la plateforme de ARDECHE</a>.</p><br><p>Adresse : Boulevard de la Chaumette 07000 Privas.</p><br><p>N° de SIREN : 220700017.</p><br>"
odf_487977985,487977985,ARDTA,OACT,7 Allée Pierre de Fermat 63170 Aubière,http://opendata.auvergnerhonealpes.eu/7-les-donnees.htm?facet.provider%5B%5D=Agence+r%C3%A9gionale+de+d%C3%A9veloppement+des+territoires+d%27Auvergne+%28ARDTA%29,14,,,,ptf,d_11_25,Spécifique,Opendata Auvergne Rhône Alpes,Economie-Social,,63,Puy-de-Dôme,ARA-84,ARA,84,,p_na,45.759438,3.136113,"<p>L'organisation ARDTA est un organisme associé de collectivité territoriale et se situe dans le département 63 (Puy-de-Dôme) en région Auvergne-Rhône-Alpes. </p><br><p>ARDTA publie uniquement sur un portail local avec une plateforme de type Spécifique.</p><br><p>Cette organisation a publié 14 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='http://opendata.auvergnerhonealpes.eu/7-les-donnees.htm?facet.provider%5B%5D=Agence+r%C3%A9gionale+de+d%C3%A9veloppement+des+territoires+d%27Auvergne+%28ARDTA%29'> la plateforme de ARDTA</a>.</p><br><p>Adresse : 7 Allée Pierre de Fermat 63170 Aubière.</p><br><p>N° de SIREN : 487977985.</p><br>"
odf_219500188,219500188,ARGENTEUIL,COM,12 Boulevard Leon Feix 95100 Argenteuil,,,https://www.data.gouv.fr/fr/organizations/ville-dargenteuil/,2,,datagouv,d_na,DataGouv,DataGouv,Equipements,,95,Val-D'Oise,IDF-11,IDF,11,110213,p_100_250,48.946945,2.249314,"<p>L'organisation ARGENTEUIL est une commune et se situe dans le département 95 (Val-D'Oise) en région Île-de-France. Cette commune représente une population de 110213 habitants</p><br><p>ARGENTEUIL publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié .</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/ville-dargenteuil/'> sa page sur datagouv</a>.</p><br><p>Adresse : 12 Boulevard Leon Feix 95100 Argenteuil.</p><br><p>N° de SIREN : 219500188.</p><br>"
odf_216400457,216400457,ARHANSUS,COM,64120 ARHANSUS,,,https://www.data.gouv.fr/fr/organizations/arhansus/,1,5e66099d634f411da2f28cfd,datagouv,d_1_5,DataGouv,DataGouv,Equipements,,64,Pyrénées-Atlantiques,NAQ-75,NAQ,75,74,na,43.2574695,-1.0355285,"<p>L'organisation ARHANSUS est une commune et se situe dans le département 64 (Pyrénées-Atlantiques) en région Nouvelle-Aquitaine. Cette commune représente une population de 74 habitants</p><br><p>ARHANSUS publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 2 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/arhansus/'> sa page sur datagouv</a>.</p><br><p>Adresse : 64120 ARHANSUS.</p><br><p>N° de SIREN : 216400457.</p><br>"
odf_220900013,220900013,ARIEGE,DEP,5 Rue du Cap de la Ville 09000 Foix,,,https://www.data.gouv.fr/fr/organizations/5a90060ec751df1402f350d8/,,5a90060ec751df1402f350d8,datagouv,d_1_5,DataGouv,DataGouv,Administratif,,09,Ariège,OCC-76,OCC,76,152340,p_100_250,42.962777,1.6005,"<p>L'organisation ARIEGE est un département. Ce département représente une population de 152340 habitants</p><br><p>ARIEGE publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5a90060ec751df1402f350d8/'> sa page sur datagouv</a>.</p><br><p>Adresse : 5 Rue du Cap de la Ville 09000 Foix.</p><br><p>N° de SIREN : 220900013.</p><br>"
odf_447740036,447740036,ARL PACA,OACT,8 Rue des Allumettes 13090 Aix-en-Provence,https://trouver.datasud.fr/organization/agence-regionale-du-livre-provence-alpes-cote-dazur,4,,,,datagouv,d_1_5,DataGouv,DataGouv,Culture,,13,Bouches-du-Rhône,PAC-93,PAC,93,,p_na,43.52439,5.439656,"<p>L'organisation ARL PACA est un organisme associé de collectivité territoriale et se situe dans le département 13 (Bouches-du-Rhône) en région Provence-Alpes-Côte-d’Azur. </p><br><p>ARL PACA publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 4 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://trouver.datasud.fr/organization/agence-regionale-du-livre-provence-alpes-cote-dazur'> la plateforme de ARL PACA</a>.</p><br><p>Adresse : 8 Rue des Allumettes 13090 Aix-en-Provence.</p><br><p>N° de SIREN : 447740036.</p><br>"
odf_215900176,215900176,ARMENTIERES,COM,Place du General de Gaulle 59280 Armentières,https://opendata.lillemetropole.fr/explore/?refine.publisher=Ville+d%27ARMENTIERES,2,,2,,ptf,d_1_5,OpenDataSoft,Opendata Lille Métropole,Administratif,Ville d'ARMENTIERES,59,Nord,HDF-32,HDF,32,25445,p_25_50,50.686549,2.881634,"<p>L'organisation ARMENTIERES est une commune et se situe dans le département 59 (Nord) en région Hauts-de-France. Cette commune représente une population de 25445 habitants</p><br><p>ARMENTIERES publie uniquement sur un portail local avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 2 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://opendata.lillemetropole.fr/explore/?refine.publisher=Ville+d%27ARMENTIERES'> la plateforme de ARMENTIERES</a>.</p><br><p>Adresse : Place du General de Gaulle 59280 Armentières.</p><br><p>N° de SIREN : 215900176.</p><br>"
odf_210500070,210500070,ARVIEUX,COM,Impasse de la Rochaille 05350 Arvieux,,,https://www.data.gouv.fr/fr/organizations/arvieux/,1,,datagouv,d_1_5,DataGouv,DataGouv,Equipements,,05,Hautes-Alpes,PAC-93,PAC,93,361,na,44.753704,6.757364,"<p>L'organisation ARVIEUX est une commune et se situe dans le département 05 (Hautes-Alpes) en région Provence-Alpes-Côte-d’Azur. Cette commune représente une population de 361 habitants</p><br><p>ARVIEUX publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 2 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/arvieux/'> sa page sur datagouv</a>.</p><br><p>Adresse : Impasse de la Rochaille 05350 Arvieux.</p><br><p>N° de SIREN : 210500070.</p><br>"
odf_216400663,216400663,ASCARAT,COM,64220 ASCARAT,,,https://www.data.gouv.fr/fr/organizations/ascarat/,1,,datagouv,d_1_5,DataGouv,DataGouv,Equipements,,64,Pyrénées-Atlantiques,NAQ-75,NAQ,75,318,na,43.1692894,-1.2551983,"<p>L'organisation ASCARAT est une commune et se situe dans le département 64 (Pyrénées-Atlantiques) en région Nouvelle-Aquitaine. Cette commune représente une population de 318 habitants</p><br><p>ASCARAT publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/ascarat/'> sa page sur datagouv</a>.</p><br><p>Adresse : 64220 ASCARAT.</p><br><p>N° de SIREN : 216400663.</p><br>"
